ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,Outlet,OutletType,OutletSales
FDO08,11.1,Regular,0.000,Fruits and Vegetables,166,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1973
FDO08,11.1,Regular,0.054,Fruits and Vegetables,165,OUT013,1987,High,Tier 3,Supermarket,Type1,1480
FDO08,11.1,Regular,0.090,Fruits and Vegetables,164,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,164
FDO09,13.5,Regular,0.126,Snack Foods,262,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,6049
FDO09,13.5,Regular,0.125,Snack Foods,264,OUT049,1999,Medium,Tier 1,Supermarket,Type1,6575
FDO09,13.5,Regular,0.125,Snack Foods,261,OUT013,1987,High,Tier 3,Supermarket,Type1,3419
FDO09,13.5,Regular,0.000,Snack Foods,263,OUT019,1985,Small,Tier 1,Grocery Store,Type4,789
FDO09,13.5,Regular,0.125,Snack Foods,261,OUT027,1985,Medium,Tier 3,Supermarket,Type3,5523
FDO09,13.5,Regular,0.125,Snack Foods,262,OUT046,1997,Small,Tier 1,Supermarket,Type1,2367
FDO10,13.65,Regular,0.013,Snack Foods,58,OUT013,1987,High,Tier 3,Supermarket,Type1,344
FDO10,13.65,Regular,0.000,Snack Foods,56,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1431
FDO10,13.65,Regular,0.021,Snack Foods,58,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,115
FDO10,13.65,Regular,0.013,Snack Foods,56,OUT046,1997,Small,Tier 1,Supermarket,Type1,1603
FDO10,13.65,Regular,0.000,Snack Foods,59,OUT019,1985,Small,Tier 1,Grocery Store,Type4,401
FDO10,13.65,Regular,0.013,Snack Foods,56,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,916
FDO10,13.65,Regular,0.013,Snack Foods,56,OUT027,1985,Medium,Tier 3,Supermarket,Type3,973
FDO10,13.65,Regular,0.013,Snack Foods,59,OUT035,2004,Small,Tier 2,Supermarket,Type1,973
FDO11,13.65,Regular,0.030,Breads,249,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3486
FDO11,8,Regular,0.030,Breads,247,OUT049,1999,Medium,Tier 1,Supermarket,Type1,6972
FDO11,8,Regular,0.051,Breads,250,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,249
FDO11,8,Regular,0.030,Breads,250,OUT046,1997,Small,Tier 1,Supermarket,Type1,6723
FDO12,15.75,Low Fat,0.055,Baking Goods,194,OUT046,1997,Small,Tier 1,Supermarket,Type1,5089
FDO12,15.75,Low Fat,0.055,Baking Goods,196,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1174
FDO12,15.75,Low Fat,0.055,Baking Goods,197,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3132
FDO12,15.75,Low Fat,0.055,Baking Goods,196,OUT035,2004,Small,Tier 2,Supermarket,Type1,4894
FDO12,15.75,Low Fat,0.055,Baking Goods,194,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2740
FDO12,15.75,Low Fat,0.055,Baking Goods,195,OUT013,1987,High,Tier 3,Supermarket,Type1,1762
FDO13,7.865,Low Fat,0.061,Breakfast,166,OUT013,1987,High,Tier 3,Supermarket,Type1,3618
FDO13,7.865,Low Fat,0.061,Breakfast,166,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1973
FDO13,7.865,Low Fat,0.061,Breakfast,165,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1151
FDO13,7.865,Low Fat,0.061,Breakfast,165,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1645
FDO13,7.865,Low Fat,0.107,Breakfast,163,OUT019,1985,Small,Tier 1,Grocery Store,Type4,493
FDO15,16.75,Regular,0.009,Meat,72,OUT049,1999,Medium,Tier 1,Supermarket,Type1,961
FDO15,16.75,Regular,0.015,Meat,72,OUT019,1985,Small,Tier 1,Grocery Store,Type4,222
FDO15,16.75,Regular,0.009,Meat,73,OUT035,2004,Small,Tier 2,Supermarket,Type1,1404
FDO15,16.75,Regular,0.009,Meat,74,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1404
FDO15,16.75,Regular,0.009,Meat,73,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2513
FDO15,16.75,Regular,0.009,Meat,72,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,739
FDO16,5.48,Low Fat,0.015,Frozen Foods,83,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1415
FDO16,5.48,Low Fat,0.015,Frozen Foods,84,OUT046,1997,Small,Tier 1,Supermarket,Type1,1165
FDO16,5.48,Low Fat,0.025,Frozen Foods,83,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,416
FDO16,5.48,Low Fat,0.015,Frozen Foods,82,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,3079
FDO16,5.48,Low Fat,0.015,Frozen Foods,82,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2247
FDO19,5.48,Regular,0.017,Fruits and Vegetables,47,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2187
FDO19,17.7,Regular,0.017,Fruits and Vegetables,48,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,535
FDO19,17.7,Regular,0.017,Fruits and Vegetables,50,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1166
FDO19,17.7,Regular,0.017,Fruits and Vegetables,47,OUT035,2004,Small,Tier 2,Supermarket,Type1,972
FDO19,17.7,Regular,0.028,Fruits and Vegetables,50,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,97
FDO19,17.7,Regular,0.017,Fruits and Vegetables,51,OUT013,1987,High,Tier 3,Supermarket,Type1,1458
FDO19,17.7,Regular,0.017,Fruits and Vegetables,48,OUT018,2009,Medium,Tier 3,Supermarket,Type2,729
FDO19,17.7,Regular,0.000,Fruits and Vegetables,47,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,923
FDO19,17.7,Regular,0.017,Fruits and Vegetables,48,OUT046,1997,Small,Tier 1,Supermarket,Type1,778
FDO20,12.85,Regular,0.152,Fruits and Vegetables,254,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1262
FDO20,12.85,Regular,0.152,Fruits and Vegetables,253,OUT035,2004,Small,Tier 2,Supermarket,Type1,3533
FDO20,12.85,Regular,0.000,Fruits and Vegetables,252,OUT046,1997,Small,Tier 1,Supermarket,Type1,4794
FDO20,12.85,Regular,0.152,Fruits and Vegetables,252,OUT013,1987,High,Tier 3,Supermarket,Type1,6056
FDO20,12.85,Regular,0.153,Fruits and Vegetables,254,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2271
FDO20,12.85,Regular,0.153,Fruits and Vegetables,252,OUT018,2009,Medium,Tier 3,Supermarket,Type2,4037
FDO21,11.6,Regular,0.010,Snack Foods,223,OUT013,1987,High,Tier 3,Supermarket,Type1,2025
FDO21,11.6,Regular,0.010,Snack Foods,226,OUT046,1997,Small,Tier 1,Supermarket,Type1,1800
FDO21,11.6,Regular,0.010,Snack Foods,223,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1125
FDO21,11.6,Regular,0.010,Snack Foods,223,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,5176
FDO21,11.6,Regular,0.010,Snack Foods,227,OUT035,2004,Small,Tier 2,Supermarket,Type1,1800
FDO22,13.5,Regular,0.018,Snack Foods,82,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,639
FDO22,13.5,Regular,0.030,Snack Foods,81,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,160
FDO22,13.5,Regular,0.018,Snack Foods,81,OUT013,1987,High,Tier 3,Supermarket,Type1,1198
FDO22,13.5,Regular,0.018,Snack Foods,79,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1598
FDO22,13.5,Regular,0.018,Snack Foods,79,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1438
FDO22,13.5,Regular,0.000,Snack Foods,78,OUT035,2004,Small,Tier 2,Supermarket,Type1,1438
FDO22,13.5,Regular,0.018,Snack Foods,79,OUT018,2009,Medium,Tier 3,Supermarket,Type2,240
FDO23,17.85,Low Fat,0.000,Breads,93,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2175
FDO23,17.85,Low Fat,0.147,Breads,94,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1135
FDO23,17.85,Low Fat,0.146,Breads,94,OUT035,2004,Small,Tier 2,Supermarket,Type1,1418
FDO23,17.85,Low Fat,0.256,Breads,95,OUT019,1985,Small,Tier 1,Grocery Store,Type4,567
FDO23,17.85,Low Fat,0.147,Breads,94,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1702
FDO23,17.85,Low Fat,0.146,Breads,94,OUT013,1987,High,Tier 3,Supermarket,Type1,1607
FDO23,17.85,Low Fat,0.146,Breads,94,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2269
FDO24,11.1,Low Fat,0.177,Baking Goods,157,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,3011
FDO24,11.1,Low Fat,0.176,Baking Goods,157,OUT013,1987,High,Tier 3,Supermarket,Type1,1902
FDO24,11.1,Low Fat,0.176,Baking Goods,158,OUT035,2004,Small,Tier 2,Supermarket,Type1,1902
FDO24,11.1,Low Fat,0.295,Baking Goods,159,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,792
FDO24,11.1,Low Fat,0.175,Baking Goods,159,OUT027,1985,Medium,Tier 3,Supermarket,Type3,4437
FDO24,11.1,low fat,0.000,Baking Goods,156,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2377
FDO24,11.1,Low Fat,0.176,Baking Goods,159,OUT046,1997,Small,Tier 1,Supermarket,Type1,2694
FDO25,11.1,Low Fat,0.127,Canned,209,OUT027,1985,Medium,Tier 3,Supermarket,Type3,4614
FDO25,6.3,Low Fat,0.213,Canned,209,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,419
FDO25,6.3,Low Fat,0.127,Canned,208,OUT035,2004,Small,Tier 2,Supermarket,Type1,2307
FDO25,6.3,Low Fat,0.127,Canned,211,OUT046,1997,Small,Tier 1,Supermarket,Type1,6292
FDO25,6.3,Low Fat,0.128,Canned,210,OUT018,2009,Medium,Tier 3,Supermarket,Type2,3985
FDO25,6.3,Low Fat,0.128,Canned,208,OUT049,1999,Medium,Tier 1,Supermarket,Type1,2097
FDO27,6.175,Regular,0.180,Meat,95,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1534
FDO27,6.175,Regular,0.179,Meat,94,OUT046,1997,Small,Tier 1,Supermarket,Type1,1342
FDO27,6.175,Regular,0.000,Meat,95,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1534
FDO27,6.175,Regular,0.178,Meat,96,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3931
FDO27,6.175,Regular,0.179,Meat,94,OUT049,1999,Medium,Tier 1,Supermarket,Type1,575
FDO28,5.765,Low Fat,0.072,Frozen Foods,120,OUT035,2004,Small,Tier 2,Supermarket,Type1,2049
FDO28,5.765,Low Fat,0.127,Frozen Foods,122,OUT019,1985,Small,Tier 1,Grocery Store,Type4,121
FDO28,5.765,Low Fat,0.072,Frozen Foods,120,OUT013,1987,High,Tier 3,Supermarket,Type1,1687
FDO28,5.765,Low Fat,0.072,Frozen Foods,123,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1085
FDO28,5.765,Low Fat,0.072,Frozen Foods,122,OUT027,1985,Medium,Tier 3,Supermarket,Type3,482
FDO31,6.76,Regular,0.029,Fruits and Vegetables,78,OUT013,1987,High,Tier 3,Supermarket,Type1,1758
FDO31,6.76,Regular,0.029,Fruits and Vegetables,81,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1997
FDO31,6.76,Regular,0.029,Fruits and Vegetables,80,OUT046,1997,Small,Tier 1,Supermarket,Type1,1438
FDO31,6.76,Regular,0.029,Fruits and Vegetables,81,OUT018,2009,Medium,Tier 3,Supermarket,Type2,559
FDO31,6.76,Regular,0.029,Fruits and Vegetables,79,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1119
FDO32,6.36,Low Fat,0.121,Fruits and Vegetables,46,OUT035,2004,Small,Tier 2,Supermarket,Type1,419
FDO32,6.36,Low Fat,0.120,Fruits and Vegetables,46,OUT027,1985,Medium,Tier 3,Supermarket,Type3,886
FDO32,6.36,Low Fat,0.121,Fruits and Vegetables,46,OUT046,1997,Small,Tier 1,Supermarket,Type1,1165
FDO32,6.36,Low Fat,0.121,Fruits and Vegetables,47,OUT049,1999,Medium,Tier 1,Supermarket,Type1,652
FDO32,6.36,Low Fat,0.121,Fruits and Vegetables,46,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1119
FDO32,6.36,Low Fat,0.120,Fruits and Vegetables,45,OUT013,1987,High,Tier 3,Supermarket,Type1,1119
FDO32,6.36,Low Fat,0.121,Fruits and Vegetables,46,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,839
FDO32,6.36,Low Fat,0.121,Fruits and Vegetables,48,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1072
FDO33,14.75,Low Fat,0.090,Snack Foods,115,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1822
FDO34,17.7,Low Fat,0.030,Snack Foods,166,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,4362
FDO34,17.7,Low Fat,0.050,Snack Foods,166,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,168
FDO34,17.7,Low Fat,0.030,Snack Foods,167,OUT027,1985,Medium,Tier 3,Supermarket,Type3,5705
FDO34,17.7,Low Fat,0.030,Snack Foods,169,OUT035,2004,Small,Tier 2,Supermarket,Type1,5201
FDO34,17.7,Low Fat,0.030,Snack Foods,170,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2013
FDO34,17.7,Low Fat,0.030,Snack Foods,166,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2013
FDO34,17.7,Low Fat,0.030,Snack Foods,166,OUT013,1987,High,Tier 3,Supermarket,Type1,2517
FDO36,17.7,Low Fat,0.078,Baking Goods,181,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3236
FDO36,19.7,Low Fat,0.078,Baking Goods,178,OUT035,2004,Small,Tier 2,Supermarket,Type1,2696
FDO36,19.7,Low Fat,0.078,Baking Goods,179,OUT013,1987,High,Tier 3,Supermarket,Type1,3056
FDO36,19.7,Low Fat,0.078,Baking Goods,178,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3955
FDO36,19.7,Low Fat,0.136,Baking Goods,180,OUT019,1985,Small,Tier 1,Grocery Store,Type4,180
FDO37,8.06,Low Fat,0.021,Breakfast,232,OUT013,1987,High,Tier 3,Supermarket,Type1,2541
FDO37,8.06,Low Fat,0.021,Breakfast,230,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1386
FDO37,8.06,Low Fat,0.036,Breakfast,230,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,693
FDO37,8.06,Low Fat,0.021,Breakfast,232,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,3003
FDO37,8.06,Low Fat,0.021,Breakfast,229,OUT027,1985,Medium,Tier 3,Supermarket,Type3,7393
FDO37,8.06,Low Fat,0.021,Breakfast,230,OUT049,1999,Medium,Tier 1,Supermarket,Type1,6931
FDO37,8.06,Low Fat,0.000,Breakfast,233,OUT018,2009,Medium,Tier 3,Supermarket,Type2,3697
FDO37,8.06,Low Fat,0.021,Breakfast,232,OUT035,2004,Small,Tier 2,Supermarket,Type1,5314
FDO38,17.25,Low Fat,0.073,Canned,77,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1013
FDO38,17.25,Low Fat,0.073,Canned,76,OUT049,1999,Medium,Tier 1,Supermarket,Type1,623
FDO38,17.25,Low Fat,0.073,Canned,79,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1636
FDO38,17.25,Low Fat,0.073,Canned,76,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,779
FDO38,17.25,low fat,0.072,Canned,79,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2259
FDO39,6.985,Regular,0.138,Meat,183,OUT049,1999,Medium,Tier 1,Supermarket,Type1,4043
FDO39,6.985,Regular,0.137,Meat,185,OUT046,1997,Small,Tier 1,Supermarket,Type1,3859
FDO39,6.985,Regular,0.137,Meat,182,OUT027,1985,Medium,Tier 3,Supermarket,Type3,5880
FDO39,6.985,Regular,0.138,Meat,185,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2940
FDO39,6.985,Regular,0.138,Meat,185,OUT018,2009,Medium,Tier 3,Supermarket,Type2,4043
FDO39,6.985,Regular,0.137,Meat,184,OUT013,1987,High,Tier 3,Supermarket,Type1,2940
FDO40,17.1,Low Fat,0.033,Frozen Foods,147,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2237
FDO40,17.1,Low Fat,0.033,Frozen Foods,151,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3132
FDO40,17.1,Low Fat,0.033,Frozen Foods,149,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2088
FDO40,17.1,Low Fat,0.033,Frozen Foods,149,OUT046,1997,Small,Tier 1,Supermarket,Type1,1641
FDO40,17.1,Low Fat,0.055,Frozen Foods,150,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,597
FDO40,17.1,Low Fat,0.032,Frozen Foods,149,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3728
FDO44,17.1,Low Fat,0.087,Fruits and Vegetables,109,OUT027,1985,Medium,Tier 3,Supermarket,Type3,3205
FDO44,12.6,Low Fat,0.087,Fruits and Vegetables,110,OUT013,1987,High,Tier 3,Supermarket,Type1,1547
FDO44,12.6,Low Fat,0.088,Fruits and Vegetables,110,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,3205
FDO44,12.6,Low Fat,0.087,Fruits and Vegetables,110,OUT035,2004,Small,Tier 2,Supermarket,Type1,663
FDO45,13.15,Regular,0.038,Snack Foods,89,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1758
FDO45,13.15,Regular,0.038,Snack Foods,86,OUT018,2009,Medium,Tier 3,Supermarket,Type2,615
FDO45,13.15,Regular,0.038,Snack Foods,89,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1230
FDO45,13.15,Regular,0.038,Snack Foods,89,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1846
FDO45,13.15,Regular,0.038,Snack Foods,90,OUT049,1999,Medium,Tier 1,Supermarket,Type1,703
FDO45,13.15,Regular,0.038,Snack Foods,90,OUT046,1997,Small,Tier 1,Supermarket,Type1,1494
FDO46,9.6,Regular,0.014,Snack Foods,187,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2647
FDO46,9.6,Regular,0.000,Snack Foods,191,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,4349
FDO46,9.6,Regular,0.014,Snack Foods,190,OUT049,1999,Medium,Tier 1,Supermarket,Type1,4727
FDO46,9.6,Regular,0.014,Snack Foods,188,OUT035,2004,Small,Tier 2,Supermarket,Type1,1702
FDO46,9.6,Regular,0.014,Snack Foods,187,OUT013,1987,High,Tier 3,Supermarket,Type1,3214
FDO46,9.6,Regular,0.014,Snack Foods,187,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2836
FDO48,15,Regular,0.027,Baking Goods,221,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1768
FDO48,15,Regular,0.027,Baking Goods,220,OUT046,1997,Small,Tier 1,Supermarket,Type1,4863
FDO48,15,Regular,0.027,Baking Goods,220,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1989
FDO48,15,Regular,0.027,Baking Goods,220,OUT013,1987,High,Tier 3,Supermarket,Type1,3095
FDO49,15,Regular,0.058,Breakfast,50,OUT019,1985,Small,Tier 1,Grocery Store,Type4,51
FDO49,15,Regular,0.033,Breakfast,49,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1518
FDO49,10.6,Regular,0.033,Breakfast,50,OUT046,1997,Small,Tier 1,Supermarket,Type1,961
FDO49,10.6,Regular,0.033,Breakfast,49,OUT049,1999,Medium,Tier 1,Supermarket,Type1,708
FDO50,16.25,Low Fat,0.000,Canned,90,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1654
FDO50,16.25,low fat,0.000,Canned,90,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1103
FDO50,16.25,Low Fat,0.078,Canned,93,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2940
FDO50,16.25,Low Fat,0.078,Canned,93,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1194
FDO50,16.25,Low Fat,0.078,Canned,91,OUT046,1997,Small,Tier 1,Supermarket,Type1,1654
FDO50,16.25,Low Fat,0.078,Canned,91,OUT013,1987,High,Tier 3,Supermarket,Type1,1929
FDO51,6.785,Regular,0.042,Meat,41,OUT013,1987,High,Tier 3,Supermarket,Type1,810
FDO51,6.785,Regular,0.042,Meat,43,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1108
FDO51,6.785,Regular,0.042,Meat,44,OUT018,2009,Medium,Tier 3,Supermarket,Type2,341
FDO52,6.785,Regular,0.077,Frozen Foods,172,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2567
FDO52,11.6,Regular,0.078,Frozen Foods,171,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,3080
FDO52,11.6,Regular,0.077,Frozen Foods,169,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2224
FDO52,11.6,Regular,0.077,Frozen Foods,173,OUT046,1997,Small,Tier 1,Supermarket,Type1,2567
FDO52,11.6,Regular,0.077,Frozen Foods,170,OUT035,2004,Small,Tier 2,Supermarket,Type1,1882
FDO52,11.6,Regular,0.077,Frozen Foods,170,OUT018,2009,Medium,Tier 3,Supermarket,Type2,4278
FDO52,11.6,Regular,0.077,Frozen Foods,172,OUT049,1999,Medium,Tier 1,Supermarket,Type1,4278
FDO52,11.6,Regular,0.077,Frozen Foods,172,OUT013,1987,High,Tier 3,Supermarket,Type1,1540
FDO56,10.195,Regular,0.075,Fruits and Vegetables,119,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,352
FDO56,10.195,Regular,0.045,Fruits and Vegetables,116,OUT035,2004,Small,Tier 2,Supermarket,Type1,1875
FDO56,10.195,Regular,0.079,Fruits and Vegetables,116,OUT019,1985,Small,Tier 1,Grocery Store,Type4,234
FDO56,10.195,Regular,0.045,Fruits and Vegetables,118,OUT018,2009,Medium,Tier 3,Supermarket,Type2,1641
FDO56,10.195,Regular,0.045,Fruits and Vegetables,119,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,469
FDO57,20.75,Low Fat,0.109,Snack Foods,162,OUT046,1997,Small,Tier 1,Supermarket,Type1,2888
FDO57,20.75,Low Fat,0.109,Snack Foods,161,OUT018,2009,Medium,Tier 3,Supermarket,Type2,4493
FDO57,20.75,Low Fat,0.182,Snack Foods,161,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,481
FDO57,20.75,Low Fat,0.109,Snack Foods,159,OUT035,2004,Small,Tier 2,Supermarket,Type1,4493
FDO57,20.75,Low Fat,0.109,Snack Foods,162,OUT049,1999,Medium,Tier 1,Supermarket,Type1,321
FDO57,20.75,Low Fat,0.190,Snack Foods,159,OUT019,1985,Small,Tier 1,Grocery Store,Type4,160
FDO57,20.75,Low Fat,0.109,Snack Foods,161,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,1444
FDO58,19.6,Low Fat,0.040,Snack Foods,164,OUT013,1987,High,Tier 3,Supermarket,Type1,1151
FDO58,19.6,Low Fat,0.040,Snack Foods,166,OUT046,1997,Small,Tier 1,Supermarket,Type1,2960
FDO58,19.6,Low Fat,0.040,Snack Foods,166,OUT035,2004,Small,Tier 2,Supermarket,Type1,2631
FDO58,19.6,Low Fat,0.040,Snack Foods,164,OUT018,2009,Medium,Tier 3,Supermarket,Type2,2960
FDO58,19.6,Low Fat,0.039,Snack Foods,165,OUT027,1985,Medium,Tier 3,Supermarket,Type3,2631
FDO58,19.6,Low Fat,0.040,Snack Foods,166,OUT049,1999,Medium,Tier 1,Supermarket,Type1,3125
FDO60,20,Low Fat,0.035,Baking Goods,45,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,491
FDO60,20,Low Fat,0.034,Baking Goods,44,OUT046,1997,Small,Tier 1,Supermarket,Type1,892
FDO60,20,Low Fat,0.034,Baking Goods,45,OUT013,1987,High,Tier 3,Supermarket,Type1,981
FDO60,20,Low Fat,0.034,Baking Goods,44,OUT035,2004,Small,Tier 2,Supermarket,Type1,401
FDO60,20,Low Fat,0.058,Baking Goods,43,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,89
FDO60,20,Low Fat,0.000,Baking Goods,43,OUT018,2009,Medium,Tier 3,Supermarket,Type2,401
FDO60,20,Low Fat,0.034,Baking Goods,43,OUT027,1985,Medium,Tier 3,Supermarket,Type3,625
FDP01,20.75,Regular,0.106,Breakfast,151,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,762
FDP01,20.75,Regular,0.063,Breakfast,154,OUT035,2004,Small,Tier 2,Supermarket,Type1,1830
FDP01,20.75,Regular,0.064,Breakfast,152,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,1372
FDP03,5.15,Regular,0.061,Meat,126,OUT035,2004,Small,Tier 2,Supermarket,Type1,2848
FDP03,5.15,Regular,0.061,Meat,126,OUT049,1999,Medium,Tier 1,Supermarket,Type1,1734
FDP03,5.15,Regular,0.061,Meat,122,OUT046,1997,Small,Tier 1,Supermarket,Type1,3220
FDP03,5.15,Regular,0.000,Meat,123,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2105
FDP03,5.15,Regular,0.102,Meat,122,OUT010,1998,Not Defined,Tier 3,Grocery Store,Type4,495
FDP03,5.15,Regular,0.061,Meat,123,OUT013,1987,High,Tier 3,Supermarket,Type1,372
FDP03,5.15,Regular,0.061,Meat,122,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,2353
FDP04,15.35,Low Fat,0.014,Frozen Foods,65,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,959
FDP04,15.35,Low Fat,0.014,Frozen Foods,63,OUT049,1999,Medium,Tier 1,Supermarket,Type1,959
FDP04,15.35,Low Fat,0.014,Frozen Foods,63,OUT018,2009,Medium,Tier 3,Supermarket,Type2,447
FDP04,15.35,Low Fat,0.014,Frozen Foods,62,OUT027,1985,Medium,Tier 3,Supermarket,Type3,1534
FDP04,15.35,Low Fat,0.014,Frozen Foods,65,OUT046,1997,Small,Tier 1,Supermarket,Type1,1023
FDP07,18.2,Low Fat,0.090,Fruits and Vegetables,197,OUT045,2002,Not Defined,Tier 2,Supermarket,Type1,3143
FDP07,18.2,Low Fat,0.090,Fruits and Vegetables,197,OUT013,1987,High,Tier 3,Supermarket,Type1,589
FDP07,18.2,Low Fat,0.090,Fruits and Vegetables,195,OUT035,2004,Small,Tier 2,Supermarket,Type1,3732
FDP07,18.2,Low Fat,0.090,Fruits and Vegetables,195,OUT018,2009,Medium,Tier 3,Supermarket,Type2,4910
FDP07,18.2,Low Fat,0.090,Fruits and Vegetables,198,OUT046,1997,Small,Tier 1,Supermarket,Type1,393
FDP08,20.5,Regular,0.112,Fruits and Vegetables,194,OUT013,1987,High,Tier 3,Supermarket,Type1,4456
FDP08,20.5,Regular,0.113,Fruits and Vegetables,194,OUT017,2007,Not Defined,Tier 2,Supermarket,Type1,2906
FDP08,20.5,Regular,0.112,Fruits and Vegetables,192,OUT046,1997,Small,Tier 1,Supermarket,Type1,3875
